"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Dylan Seitz","LW","MON","19.666","53","13","3","6","16","22","110","11.82","0.25","0.06","0.11","0.3","0.42","2.08","11.01","0.21","761.52","14.37","1.02","0.24","0.47","1.26","1.73","8.67","0.87","17.89","17.48","49.4","48.67","-14.38","41.98","34","47","5","20","25.0","3","15","20.0","5","75","6.67","43","90","47.78"
"","Brady Pataki","RW","MON","19.951","51","10","6","5","16","21","105","9.52","0.2","0.12","0.1","0.31","0.41","2.06","8.85","0.17","771.26","15.12","0.78","0.47","0.39","1.24","1.63","8.17","0.69","18.16","17.58","50.11","51.27","-21.09","37.93","33","54","6","18","33.33","2","16","12.5","2","71","2.82","3","11","27.27"
"","Charlie DesRoches","D","SNB","16.395","48","9","7","4","16","20","55","16.36","0.19","0.15","0.08","0.33","0.42","1.15","4.32","0.09","962.27","20.05","0.56","0.44","0.25","1.0","1.25","3.43","0.27","17.0","17.88","34.96","54.08","6.57","38.33","46","74","1","1","100.0","2","5","40.0","6","49","12.24","0","0","0.0"
"","Pierrick Dube","RW","QUE","17.687","51","14","2","4","16","20","106","13.21","0.27","0.04","0.08","0.31","0.39","2.08","11.84","0.23","735.14","14.41","1.14","0.16","0.33","1.31","1.63","8.65","0.97","18.31","17.84","46.65","53.14","10.94","54.24","32","27","5","23","21.74","4","25","16.0","5","58","8.62","7","18","38.89"
"","Ben Higgins","RW","HAL","19.612","54","6","10","4","16","20","72","8.33","0.11","0.19","0.07","0.3","0.37","1.33","7.05","0.13","656.29","12.15","0.55","0.91","0.37","1.46","1.83","6.58","0.64","17.58","17.3","62.81","48.33","-9.75","57.14","32","24","3","18","16.67","1","11","9.09","2","43","4.65","11","38","28.95"
"","Liam Murphy","LW","BAT/CHI","20.652","46","12","4","2","16","18","99","12.12","0.26","0.09","0.04","0.35","0.39","2.15","7.95","0.17","744.93","16.19","0.97","0.32","0.16","1.29","1.45","7.97","0.64","18.75","17.99","42.15","54.15","6.67","42.11","32","44","4","16","25.0","4","21","19.05","4","62","6.45","59","100","59.0"
"","Jake Ryczek","D","HAL","20.493","40","8","7","12","15","27","98","8.16","0.2","0.17","0.3","0.38","0.68","2.45","4.62","0.12","864.01","21.6","0.56","0.49","0.83","1.04","1.87","6.81","0.32","17.39","17.39","67.31","48.42","12.69","72.92","70","26","1","4","25.0","0","0","0.0","7","94","7.45","0","0","0.0"
"","Ryan Francis","RW","CAP","16.786","53","8","7","12","15","27","93","8.6","0.15","0.13","0.23","0.28","0.51","1.75","10.01","0.19","720.52","13.59","0.67","0.58","1.0","1.25","2.25","7.74","0.83","18.18","17.41","56.79","50.59","13.02","66.67","44","22","3","18","16.67","3","14","21.43","2","61","3.28","6","15","40.0"
"","Morgan Nauss","D","CHI","20.406","56","4","11","11","15","26","75","5.33","0.07","0.2","0.2","0.27","0.46","1.34","4.44","0.08","1237.2","22.09","0.19","0.53","0.53","0.73","1.26","3.64","0.22","16.52","17.84","50.59","54.17","-11.56","43.08","56","74","1","2","50.0","0","5","0.0","3","68","4.41","3","3","100.0"
"","Adam McCormick","D","CAP","18.224","54","6","9","9","15","24","96","6.25","0.11","0.17","0.17","0.28","0.44","1.78","4.61","0.09","1111.6","20.59","0.32","0.49","0.49","0.81","1.3","5.18","0.25","17.41","17.8","57.75","50.9","-6.57","52.99","62","55","1","2","50.0","2","6","33.33","3","88","3.41","0","0","0.0"
"","Jordan Lepage","D","RIM","19.36","56","7","8","7","15","22","85","8.24","0.12","0.14","0.12","0.27","0.39","1.52","3.03","0.05","1139.35","20.35","0.37","0.42","0.37","0.79","1.16","4.48","0.16","17.32","18.06","64.33","53.2","-15.32","51.64","63","59","1","1","100.0","1","3","33.33","5","81","6.17","0","0","0.0"
"","Alexandre Couture","LW","VDO","18.399","57","12","3","6","15","21","76","15.79","0.21","0.05","0.11","0.26","0.37","1.33","8.61","0.15","892.83","15.66","0.81","0.2","0.4","1.01","1.41","5.11","0.58","18.38","18.06","38.56","54.74","-10.39","30.91","34","76","6","19","31.58","3","14","21.43","3","43","6.98","192","419","45.82"
"","Yohan Plamondon","LW","SNB","18.618","39","8","7","6","15","21","84","9.52","0.21","0.18","0.15","0.38","0.54","2.15","8.37","0.21","622.35","15.96","0.77","0.67","0.58","1.45","2.02","8.1","0.81","17.91","18.0","35.1","50.25","11.04","39.74","31","47","2","15","13.33","0","14","0.0","6","55","10.91","8","25","32.0"
"","Nathael Roy","RW","SHE","18.276","55","9","6","5","15","20","88","10.23","0.16","0.11","0.09","0.27","0.36","1.6","6.79","0.12","698.72","12.7","0.77","0.52","0.43","1.29","1.72","7.56","0.58","16.94","17.3","51.13","51.17","-6.25","46.15","30","35","4","13","30.77","2","15","13.33","3","60","5.0","8","26","30.77"
"","Christopher Benoit","C","BAC","19.294","48","7","8","3","15","18","55","12.73","0.15","0.17","0.06","0.31","0.38","1.15","5.92","0.12","614.3","12.8","0.68","0.78","0.29","1.47","1.76","5.37","0.58","17.2","16.9","56.99","48.24","-15.02","50.79","32","31","4","15","26.67","2","7","28.57","1","33","3.03","281","527","53.32"
"","Nicholas Girouard","LW","DRU","17.32","50","7","8","3","15","18","42","16.67","0.14","0.16","0.06","0.3","0.36","0.84","4.32","0.09","539.41","10.79","0.78","0.89","0.33","1.67","2.0","4.67","0.48","16.96","16.82","61.92","46.2","7.63","72.34","34","13","3","10","30.0","2","10","20.0","2","22","9.09","24","46","52.17"
"","Anthony Imbeault","LW","SHA","17.922","31","12","3","2","15","17","54","22.22","0.39","0.1","0.06","0.48","0.55","1.74","8.38","0.27","468.68","15.12","1.54","0.38","0.26","1.92","2.18","6.91","1.07","17.96","18.09","38.55","50.19","22.23","55.56","30","24","5","13","38.46","5","14","35.71","2","27","7.41","2","5","40.0"
"","Thomas Ethier","LW","BLB/BAC","18.927","55","10","5","1","15","16","124","8.06","0.18","0.09","0.02","0.27","0.29","2.25","13.73","0.25","786.26","14.3","0.76","0.38","0.08","1.14","1.22","9.46","1.05","17.72","17.36","49.97","49.22","-0.1","55.41","41","33","3","22","13.64","2","28","7.14","5","74","6.76","3","10","30.0"
"","Jeremy Fortin","LW","CHI","19.187","53","9","5","7","14","21","67","13.43","0.17","0.09","0.13","0.26","0.4","1.26","4.63","0.09","811.44","15.31","0.67","0.37","0.52","1.04","1.55","4.95","0.34","17.68","18.01","46.11","54.76","-20.3","36.14","30","53","5","11","45.45","3","7","42.86","1","49","2.04","445","784","56.76"
"","Josh Lawrence","C","SNB","16.63","43","8","6","6","14","20","87","9.2","0.19","0.14","0.14","0.33","0.47","2.02","8.07","0.19","690.24","16.05","0.7","0.52","0.52","1.22","1.74","7.56","0.7","18.4","17.68","35.53","51.26","13.48","41.38","36","51","4","18","22.22","2","13","15.38","2","56","3.57","273","517","52.8"
"","Simon Pinard","LW","BLB","17.306","53","13","1","6","14","20","47","27.66","0.25","0.02","0.11","0.26","0.38","0.89","5.33","0.1","642.64","12.13","1.21","0.09","0.56","1.31","1.87","4.39","0.5","16.98","17.21","40.58","51.18","12.54","50.0","28","28","9","15","60.0","3","8","37.5","1","24","4.17","120","255","47.06"
"","Jacob Gaucher","C","VDO","17.52","57","9","5","5","14","19","80","11.25","0.16","0.09","0.09","0.25","0.33","1.4","7.51","0.13","873.38","15.32","0.62","0.34","0.34","0.96","1.31","5.5","0.52","18.76","18.16","40.28","55.03","-10.36","30.77","32","72","4","23","17.39","2","6","33.33","3","51","5.88","606","1188","51.01"
"","Gabriel Denis","C","SHA","17.857","50","6","8","5","14","19","55","10.91","0.12","0.16","0.1","0.28","0.38","1.1","7.06","0.14","780.35","15.61","0.46","0.62","0.38","1.08","1.46","4.23","0.54","17.54","17.95","36.21","53.51","-13.39","25.71","27","78","3","15","20.0","1","10","10.0","2","30","6.67","416","784","53.06"
"","Ian Smallwood","D","BAT/CAP","19.647","44","7","7","2","14","16","57","12.28","0.16","0.16","0.05","0.32","0.36","1.3","3.2","0.07","777.82","17.68","0.54","0.54","0.15","1.08","1.23","4.4","0.25","16.15","17.89","42.72","49.17","-4.76","43.42","33","43","4","6","66.67","0","2","0.0","3","49","6.12","0","0","0.0"
"","Jeremy Groleau","D","CHI","18.892","54","6","7","8","13","21","89","6.74","0.11","0.13","0.15","0.24","0.39","1.65","3.92","0.07","1152.98","21.35","0.31","0.36","0.42","0.68","1.09","4.63","0.2","16.89","18.09","48.97","54.69","-11.46","43.36","49","64","1","4","25.0","1","5","20.0","4","80","5.0","0","0","0.0"
"","Jeremy Diotte","D","CHI","19.275","52","6","7","7","13","20","71","8.45","0.12","0.13","0.13","0.25","0.38","1.37","3.79","0.07","972.74","18.71","0.37","0.43","0.43","0.8","1.23","4.38","0.23","17.08","17.91","49.02","54.31","5.8","54.65","47","39","4","8","50.0","1","3","33.33","1","60","1.67","0","0","0.0"
"","Felix Lafrance","LW","CAP","17.235","42","4","9","7","13","20","39","10.26","0.1","0.21","0.17","0.31","0.48","0.93","4.88","0.12","500.7","11.92","0.48","1.08","0.84","1.56","2.4","4.67","0.59","17.2","16.87","54.52","45.21","11.16","66.67","28","14","1","12","8.33","2","9","22.22","1","18","5.56","63","134","47.01"
"","William Sirman","LW","CHA","18.867","47","4","9","6","13","19","73","5.48","0.09","0.19","0.13","0.28","0.4","1.55","6.83","0.15","637.4","13.56","0.38","0.85","0.56","1.22","1.79","6.87","0.64","17.42","17.78","53.49","51.54","-14.78","41.27","26","37","1","13","7.69","1","9","11.11","2","51","3.92","214","389","55.01"
"","Mathieu Desgagnes","LW","BAT/CHI","18.423","39","10","3","5","13","18","62","16.13","0.26","0.08","0.13","0.33","0.46","1.59","5.4","0.14","596.46","15.29","1.01","0.3","0.5","1.31","1.81","6.24","0.54","17.09","17.42","38.32","54.64","7.01","40.0","26","39","4","7","57.14","4","14","28.57","2","41","4.88","17","40","42.5"
"","Jeremy Laframboise","C","QUE","18.697","55","7","6","4","13","17","63","11.11","0.13","0.11","0.07","0.24","0.31","1.15","4.63","0.08","717.86","13.05","0.59","0.5","0.33","1.09","1.42","5.27","0.39","17.26","17.4","45.25","54.48","-6.77","40.68","24","35","2","9","22.22","3","11","27.27","2","43","4.65","322","648","49.69"
"","Simon Le Coultre","D","MON","19.102","27","10","3","4","13","17","88","11.36","0.37","0.11","0.15","0.48","0.63","3.26","4.03","0.15","652.4","24.16","0.92","0.28","0.37","1.2","1.56","8.09","0.37","18.62","18.09","58.46","50.93","0.12","55.68","49","39","1","2","50.0","2","5","40.0","7","81","8.64","0","0","0.0"
"","Marcel Barinka","C","HAL","17.482","41","6","7","3","13","16","45","13.33","0.15","0.17","0.07","0.32","0.39","1.1","3.75","0.09","531.11","12.95","0.68","0.79","0.34","1.47","1.81","5.08","0.42","18.26","17.28","64.7","43.85","2.35","66.67","34","17","2","7","28.57","3","9","33.33","1","29","3.45","49","98","50.0"
"","Benjamin Corbeil","C","BLB/DRU","17.501","52","8","5","3","13","16","73","10.96","0.15","0.1","0.06","0.25","0.31","1.4","5.02","0.1","610.8","11.75","0.79","0.49","0.29","1.28","1.57","7.17","0.49","15.96","17.18","51.36","50.68","-4.35","49.12","28","29","2","8","25.0","1","5","20.0","5","60","8.33","57","128","44.53"
"","Mathieu Sevigny","LW","VIC","20.512","18","6","7","3","13","16","43","13.95","0.33","0.39","0.17","0.72","0.89","2.39","4.93","0.27","410.59","22.81","0.88","1.02","0.44","1.9","2.34","6.28","0.72","17.92","18.25","49.37","49.61","3.56","55.56","30","24","1","8","12.5","3","8","37.5","2","27","7.41","165","316","52.22"
"","Wilson Forest","D","CAP","20.515","55","3","9","6","12","18","74","4.05","0.05","0.16","0.11","0.22","0.33","1.35","3.9","0.07","1061.88","19.31","0.17","0.51","0.34","0.68","1.02","4.18","0.22","16.99","17.91","56.24","52.56","-7.39","51.85","56","52","1","5","20.0","0","3","0.0","2","66","3.03","0","2","0.0"
"","Olivier Bourret","RW","CAP","18.659","56","8","4","6","12","18","59","13.56","0.14","0.07","0.11","0.21","0.32","1.05","6.35","0.11","747.21","13.34","0.64","0.32","0.48","0.96","1.45","4.74","0.51","17.1","17.32","52.91","48.87","-16.44","43.84","32","41","3","11","27.27","2","8","25.0","3","40","7.5","4","12","33.33"
"","Noah Laaouan","D","CHA/CAP","17.525","57","3","9","6","12","18","56","5.36","0.05","0.16","0.11","0.21","0.32","0.98","2.19","0.04","1003.17","17.6","0.18","0.54","0.36","0.72","1.08","3.35","0.13","16.5","17.52","55.69","48.7","-2.22","54.08","53","45","1","2","50.0","0","2","0.0","2","52","3.85","0","0","0.0"
"","Marc-Olivier Duquette","D","DRU","20.474","38","5","7","6","12","18","59","8.47","0.13","0.18","0.16","0.32","0.47","1.55","1.49","0.04","733.48","19.3","0.41","0.57","0.49","0.98","1.47","4.83","0.12","17.32","17.88","67.81","50.57","-15.28","57.89","55","40","0","1","0.0","1","1","100.0","4","57","7.02","0","0","0.0"
"","Gabriel Sylvestre","D","MON","20.647","53","3","9","4","12","16","62","4.84","0.06","0.17","0.08","0.23","0.3","1.17","1.13","0.02","1055.98","19.92","0.17","0.51","0.23","0.68","0.91","3.52","0.06","17.77","18.12","52.6","49.95","-11.15","46.77","58","66","0","0","0.0","0","0","0.0","3","62","4.84","0","0","0.0"
"","Pier-Olivier Roy","LW","GAT","16.521","42","5","7","4","12","16","44","11.36","0.12","0.17","0.1","0.29","0.38","1.05","4.62","0.11","526.27","12.53","0.57","0.8","0.46","1.37","1.82","5.02","0.53","18.1","17.45","47.04","48.07","2.82","47.73","21","23","3","7","42.86","0","5","0.0","2","32","6.25","2","10","20.0"
"","Alex Drover","C","CAP/SNB","16.2","38","4","8","2","12","14","54","7.41","0.11","0.21","0.05","0.32","0.37","1.42","6.06","0.16","450.35","11.85","0.53","1.07","0.27","1.6","1.87","7.19","0.81","17.28","16.64","46.76","42.58","-4.81","52.78","19","17","1","11","9.09","0","8","0.0","3","35","8.57","92","184","50.0"
"","Gabriel Villeneuve","D","CHI","18.426","55","4","8","2","12","14","97","4.12","0.07","0.15","0.04","0.22","0.25","1.76","4.75","0.09","1116.11","20.29","0.22","0.43","0.11","0.65","0.75","5.21","0.26","16.46","17.38","49.51","52.84","-7.43","44.66","46","57","1","8","12.5","1","5","20.0","2","84","2.38","0","0","0.0"
"","David Noel","D","VDO","19.434","26","9","2","9","11","20","95","9.47","0.35","0.08","0.35","0.42","0.77","3.65","3.3","0.13","617.97","23.77","0.87","0.19","0.87","1.07","1.94","9.22","0.32","17.78","17.95","41.84","53.72","9.14","42.47","31","42","0","0","0.0","0","0","0.0","9","95","9.47","0","0","0.0"
"","Yan Aucoin","D","BAC","19.124","55","4","7","8","11","19","86","4.65","0.07","0.13","0.15","0.2","0.35","1.56","2.07","0.04","1140.3","20.73","0.21","0.37","0.42","0.58","1.0","4.53","0.11","17.41","17.71","61.64","51.1","-18.57","50.35","72","71","0","2","0.0","2","2","100.0","2","82","2.44","0","0","0.0"
"","Samuel Regis","D","ROU","17.178","57","1","10","8","11","19","59","1.69","0.02","0.18","0.14","0.19","0.33","1.04","1.71","0.03","1000.46","17.55","0.06","0.6","0.48","0.66","1.14","3.54","0.1","17.94","17.4","69.39","49.28","-3.21","66.67","64","32","0","0","0.0","0","0","0.0","1","59","1.69","0","0","0.0"
"","Liam Leonard","C","BAT","18.467","53","6","5","7","11","18","73","8.22","0.11","0.09","0.13","0.21","0.34","1.38","5.73","0.11","779.72","14.71","0.46","0.38","0.54","0.85","1.39","5.62","0.44","16.98","17.87","34.61","53.54","9.03","36.47","31","54","1","4","25.0","4","19","21.05","1","50","2.0","12","35","34.29"
"","Brandon Frattaroli","RW","QUE","18.141","54","3","8","6","11","17","58","5.17","0.06","0.15","0.11","0.2","0.31","1.07","5.11","0.09","684.45","12.68","0.26","0.7","0.53","0.96","1.49","5.08","0.45","17.97","17.33","46.72","49.09","5.77","50.91","28","27","1","12","8.33","2","11","18.18","0","35","0.0","106","221","47.96"
"","Karl Boudrias","D","VDO","18.456","48","4","7","5","11","16","62","6.45","0.08","0.15","0.1","0.23","0.33","1.29","2.97","0.06","1022.22","21.3","0.23","0.41","0.29","0.65","0.94","3.64","0.17","17.02","17.89","39.23","54.01","-3.67","34.71","42","79","0","1","0.0","1","5","20.0","3","56","5.36","0","1","0.0"
"","Thomas Caron","LW","QUE","18.046","29","6","5","5","11","16","34","17.65","0.21","0.17","0.17","0.38","0.55","1.17","2.55","0.09","474.45","16.36","0.76","0.63","0.63","1.39","2.02","4.3","0.32","19.45","18.36","49.54","52.81","-2.43","44.0","22","28","2","8","25.0","2","6","33.33","2","20","10.0","0","6","0.0"
"","Antoine Crete-Belzile","D","CAP","19.075","56","2","9","4","11","15","76","2.63","0.04","0.16","0.07","0.2","0.27","1.36","1.47","0.03","1101.24","19.66","0.11","0.49","0.22","0.6","0.82","4.14","0.08","17.03","17.67","56.57","50.57","-10.85","49.57","57","58","0","1","0.0","0","0","0.0","2","75","2.67","0","1","0.0"
"","Isiah Campbell","LW","CAP","17.772","48","7","4","4","11","15","88","7.95","0.15","0.08","0.08","0.23","0.31","1.83","9.82","0.2","658.81","13.73","0.64","0.36","0.36","1.0","1.37","8.01","0.89","17.62","17.49","54.04","51.9","-9.62","47.46","28","31","5","20","25.0","2","17","11.76","0","51","0.0","184","385","47.79"
"","Gabriel Montreuil","LW","QUE","17.52","50","6","5","4","11","15","63","9.52","0.12","0.1","0.08","0.22","0.3","1.26","5.14","0.1","600.23","12.0","0.6","0.5","0.4","1.1","1.5","6.3","0.51","17.66","17.72","45.4","51.32","12.16","57.14","24","18","2","12","16.67","3","13","23.08","1","38","2.63","10","15","66.67"
"","Aleksi Anttalainen","D","MON/BLB","19.469","43","5","6","4","11","15","70","7.14","0.12","0.14","0.09","0.26","0.35","1.63","3.28","0.08","818.37","19.03","0.37","0.44","0.29","0.81","1.1","5.13","0.24","17.49","18.33","47.88","57.76","-9.1","38.36","28","45","1","5","20.0","1","4","25.0","3","61","4.92","0","0","0.0"
"","William Champagne","C","BAT","17.117","56","7","4","3","11","14","64","10.94","0.12","0.07","0.05","0.2","0.25","1.14","3.52","0.06","733.32","13.1","0.57","0.33","0.25","0.9","1.15","5.24","0.29","16.75","17.2","33.29","51.46","-1.78","28.57","20","50","2","7","28.57","3","5","60.0","2","52","3.85","125","323","38.7"
"","Mikael Robidoux","RW","QUE/SHA","19.414","39","7","4","3","11","14","61","11.48","0.18","0.1","0.08","0.28","0.36","1.56","8.14","0.21","563.88","14.46","0.74","0.43","0.32","1.17","1.49","6.49","0.87","17.05","17.59","39.0","49.45","-6.7","35.71","20","36","3","15","20.0","2","12","16.67","2","34","5.88","17","50","34.0"
"","Daniil Berestnev","C","VDO","17.131","56","3","8","2","11","13","92","3.26","0.05","0.14","0.04","0.2","0.23","1.64","6.87","0.12","724.4","12.94","0.25","0.66","0.17","0.91","1.08","7.62","0.57","17.52","17.16","36.17","54.0","4.73","42.19","27","37","0","8","0.0","3","12","25.0","0","72","0.0","55","173","31.79"
"","Feliks Morozov","RW","VIC","18.525","45","6","5","2","11","13","53","11.32","0.13","0.11","0.04","0.24","0.29","1.18","4.81","0.11","566.1","12.58","0.64","0.53","0.21","1.17","1.38","5.62","0.51","17.98","17.59","48.76","50.2","1.82","50.0","22","22","3","7","42.86","0","9","0.0","3","37","8.11","0","4","0.0"
"","Christophe Farmer","RW","CHI","17.607","31","6","5","1","11","12","27","22.22","0.19","0.16","0.03","0.35","0.39","0.87","2.46","0.08","411.04","13.26","0.88","0.73","0.15","1.61","1.75","3.94","0.36","17.33","17.11","49.38","47.01","2.88","51.43","18","17","2","9","22.22","0","3","0.0","4","15","26.67","1","4","25.0"
"","Mathieu Samson","RW","BAT/SHA","17.802","34","1","10","1","11","12","37","2.7","0.03","0.29","0.03","0.32","0.35","1.09","2.1","0.06","453.13","13.33","0.13","1.32","0.13","1.46","1.59","4.9","0.28","16.11","16.84","31.82","53.24","2.89","30.61","15","34","0","3","0.0","0","4","0.0","1","30","3.33","0","2","0.0"
"","Keenan MacIsaac","D","BAT/BAC","19.458","55","3","7","11","10","21","61","4.92","0.05","0.13","0.2","0.18","0.38","1.11","1.96","0.04","1110.49","20.19","0.16","0.38","0.59","0.54","1.13","3.3","0.11","17.32","17.51","44.1","51.52","-10.52","39.69","52","79","0","1","0.0","1","1","100.0","2","59","3.39","0","0","0.0"
"","Jarrett Baker","D","DRU","17.988","56","4","6","8","10","18","80","5.0","0.07","0.11","0.14","0.18","0.32","1.43","3.17","0.06","1040.49","18.58","0.23","0.35","0.46","0.58","1.04","4.61","0.18","17.53","17.43","66.62","48.55","-8.69","60.0","75","50","1","3","33.33","1","7","14.29","2","70","2.86","0","0","0.0"
"","Pascal Corbeil","D","BLB/BAC","20.649","26","3","7","8","10","18","42","7.14","0.12","0.27","0.31","0.38","0.69","1.62","1.94","0.07","534.81","20.57","0.34","0.79","0.9","1.12","2.02","4.71","0.22","17.72","17.33","59.28","46.36","9.6","70.31","45","19","0","0","0.0","0","2","0.0","3","40","7.5","0","0","0.0"
"","Colin Van Den Hurk","D","CHA","19.308","55","5","5","7","10","17","96","5.21","0.09","0.09","0.13","0.18","0.31","1.75","3.38","0.06","940.28","17.1","0.32","0.32","0.45","0.64","1.08","6.13","0.22","17.1","17.42","54.83","48.13","5.16","56.25","45","35","1","2","50.0","0","2","0.0","4","92","4.35","5","8","62.5"
"","William Villeneuve","D","SNB","16.49","44","1","9","6","10","16","61","1.64","0.02","0.2","0.14","0.23","0.36","1.39","2.2","0.05","934.65","21.24","0.06","0.58","0.39","0.64","1.03","3.92","0.14","17.01","17.82","34.68","53.59","0.46","33.62","39","77","0","1","0.0","0","3","0.0","1","57","1.75","0","0","0.0"
"","Jeremy Poirier","D","SNB","16.288","50","5","5","6","10","16","98","5.1","0.1","0.1","0.12","0.2","0.32","1.96","6.35","0.13","1000.52","20.01","0.3","0.3","0.36","0.6","0.96","5.88","0.38","16.51","17.39","34.11","52.57","9.89","40.54","45","66","1","5","20.0","2","10","20.0","2","83","2.41","0","0","0.0"
"","William Cyr","D","ROU","19.362","36","2","8","6","10","16","54","3.7","0.06","0.22","0.17","0.28","0.44","1.5","3.95","0.11","673.06","18.7","0.18","0.71","0.53","0.89","1.43","4.81","0.35","18.24","17.47","69.83","49.73","-0.18","69.57","48","21","1","5","20.0","0","2","0.0","1","47","2.13","0","0","0.0"
"","Xavier Bourgault","C","SHA","15.899","50","5","5","5","10","15","49","10.2","0.1","0.1","0.1","0.2","0.3","0.98","5.81","0.12","677.8","13.56","0.44","0.44","0.44","0.89","1.33","4.34","0.51","17.01","17.21","37.09","52.1","-2.06","34.18","27","52","2","15","13.33","0","6","0.0","3","28","10.71","112","311","36.01"
"","Jeremie Biakabutuka","D","VDO","16.531","55","3","7","4","10","14","50","6.0","0.05","0.13","0.07","0.18","0.25","0.91","1.1","0.02","917.38","16.68","0.2","0.46","0.26","0.65","0.92","3.27","0.07","16.73","17.56","37.89","51.7","5.64","43.18","38","50","0","0","0.0","0","0","0.0","3","50","6.0","0","0","0.0"
"","Thomas Pelletier","D","DRU","17.063","53","2","8","4","10","14","61","3.28","0.04","0.15","0.08","0.19","0.26","1.15","1.87","0.04","831.45","15.69","0.14","0.58","0.29","0.72","1.01","4.4","0.13","16.93","17.12","64.54","46.64","-7.93","59.26","48","33","1","1","100.0","0","3","0.0","1","57","1.75","0","0","0.0"
"","Max-Antoine Melancon","RW","SHA","17.492","42","4","6","3","10","13","36","11.11","0.1","0.14","0.07","0.24","0.31","0.86","2.67","0.06","533.37","12.7","0.45","0.67","0.34","1.12","1.46","4.05","0.3","17.16","17.4","36.52","54.78","-3.23","30.36","17","39","1","4","25.0","2","6","33.33","1","26","3.85","7","21","33.33"
"","Charles Beaudoin","RW","SHA","16.564","45","7","3","2","10","12","58","12.07","0.16","0.07","0.04","0.22","0.27","1.29","6.23","0.14","609.25","13.54","0.69","0.3","0.2","0.98","1.18","5.71","0.61","17.49","17.64","37.55","54.16","-0.23","35.38","23","42","1","13","7.69","3","10","30.0","3","35","8.57","4","13","30.77"
"","Marc-Antoine Brouillette","RW","BAC/VIC","18.788","32","8","2","2","10","12","43","18.6","0.25","0.06","0.06","0.31","0.38","1.34","4.31","0.13","399.11","12.47","1.2","0.3","0.3","1.5","1.8","6.46","0.65","17.56","16.95","49.62","42.53","7.95","63.64","21","12","2","5","40.0","4","8","50.0","2","30","6.67","3","12","25.0"
"","Anthony Boucher","C","SNB","20.225","33","6","4","1","10","11","79","7.59","0.18","0.12","0.03","0.3","0.33","2.39","7.96","0.24","556.06","16.85","0.65","0.43","0.11","1.08","1.19","8.52","0.86","17.66","17.83","33.87","55.17","-1.0","30.67","23","52","2","12","16.67","2","14","14.29","2","53","3.77","176","347","50.72"
"","Xavier Bernard","D","CHA/DRU","18.692","54","5","4","14","9","23","118","4.24","0.09","0.07","0.26","0.17","0.43","2.19","4.5","0.08","1074.03","19.89","0.28","0.22","0.78","0.5","1.28","6.59","0.25","16.25","17.52","62.25","48.65","-7.19","55.46","66","53","0","1","0.0","1","7","14.29","4","110","3.64","0","0","0.0"
"","David Aebischer","D","GAT","17.969","45","2","7","11","9","20","49","4.08","0.04","0.16","0.24","0.2","0.44","1.09","2.08","0.05","854.61","18.99","0.14","0.49","0.77","0.63","1.4","3.44","0.15","17.34","17.87","48.05","49.37","12.96","55.17","48","39","0","3","0.0","0","2","0.0","2","44","4.55","0","0","0.0"
"","Felix-Antoine Marcotty","RW","CHI","17.744","48","3","6","11","9","20","63","4.76","0.06","0.12","0.23","0.19","0.42","1.31","6.42","0.13","684.0","14.25","0.26","0.53","0.96","0.79","1.75","5.53","0.56","17.91","17.62","50.34","50.07","11.73","57.81","37","27","1","12","8.33","0","10","0.0","2","41","4.88","30","82","36.59"
"","Anthony D'Amours","D","RIM","18.484","56","1","8","10","9","19","46","2.17","0.02","0.14","0.18","0.16","0.34","0.82","1.06","0.02","965.35","17.24","0.06","0.5","0.62","0.56","1.18","2.86","0.07","17.85","18.03","64.05","51.97","-11.1","53.76","50","43","0","1","0.0","1","1","100.0","0","44","0.0","0","0","0.0"
"","Brendon Clavelle","D","CHA","19.015","56","2","7","6","9","15","49","4.08","0.04","0.12","0.11","0.16","0.27","0.88","1.12","0.02","1126.54","20.12","0.11","0.37","0.32","0.48","0.8","2.61","0.06","17.13","17.81","53.88","51.19","-6.85","47.66","61","67","0","0","0.0","0","0","0.0","2","49","4.08","0","0","0.0"
"","Michael Campoli","D","SNB","20.649","57","2","7","6","9","15","74","2.7","0.04","0.12","0.11","0.16","0.26","1.3","3.12","0.05","1204.94","21.14","0.1","0.35","0.3","0.45","0.75","3.68","0.16","16.81","17.92","34.44","53.52","-7.03","27.67","44","115","0","3","0.0","1","3","33.33","1","68","1.47","0","0","0.0"
"","Jack Tucker","D","MON/BAT","18.306","49","2","7","5","9","14","47","4.26","0.04","0.14","0.1","0.18","0.29","0.96","1.55","0.03","874.56","17.85","0.14","0.48","0.34","0.62","0.96","3.22","0.11","16.88","17.94","43.81","51.71","-8.62","40.0","38","57","1","2","50.0","0","2","0.0","1","43","2.33","0","0","0.0"
