,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
323,G,A1,Sh,HD Sh%,3,0.089,0.027
656,G,A1,P1/GP,P/GP,0,0.127,0.025
657,G,A1,P1/GP,P/GP,1,0.127,0.025
658,G,A1,P1/GP,P/GP,2,0.127,0.025
659,G,A1,P1/GP,P/GP,3,0.127,0.025
728,G,A1,P/GP,xG/GP,0,0.098,0.021
729,G,A1,P/GP,xG/GP,1,0.098,0.021
730,G,A1,P/GP,xG/GP,2,0.098,0.021
731,G,A1,P/GP,xG/GP,3,0.098,0.021
416,G,A1,Sh%,LD G,0,0.078,0.021
417,G,A1,Sh%,LD G,1,0.078,0.021
418,G,A1,Sh%,LD G,2,0.078,0.021
419,G,A1,Sh%,LD G,3,0.078,0.021
508,G,A1,G/GP,FOT,0,0.098,0.02
509,G,A1,G/GP,FOT,1,0.098,0.02
510,G,A1,G/GP,FOT,2,0.098,0.02
511,G,A1,G/GP,FOT,3,0.098,0.02
216,G,A1,P,Sh/GP,0,0.101,0.019
217,G,A1,P,Sh/GP,1,0.101,0.019
218,G,A1,P,Sh/GP,2,0.101,0.019
219,G,A1,P,Sh/GP,3,0.101,0.019
872,G,A1,xG,LD Sh%,0,0.123,0.018
873,G,A1,xG,LD Sh%,1,0.123,0.018
874,G,A1,xG,LD Sh%,2,0.123,0.018
875,G,A1,xG,LD Sh%,3,0.123,0.018
516,G,A1,A1/GP,A2/GP,0,0.091,0.018
517,G,A1,A1/GP,A2/GP,1,0.091,0.018
518,G,A1,A1/GP,A2/GP,2,0.091,0.018
519,G,A1,A1/GP,A2/GP,3,0.091,0.018
8,G,A1,A2,Sh,0,-0.128,0.018
9,G,A1,A2,Sh,1,-0.128,0.018
10,G,A1,A2,Sh,2,-0.128,0.018
11,G,A1,A2,Sh,3,-0.128,0.018
936,G,A1,HD G,HD Sh,0,0.1,0.017
937,G,A1,HD G,HD Sh,1,0.1,0.017
938,G,A1,HD G,HD Sh,2,0.1,0.017
939,G,A1,HD G,HD Sh,3,0.1,0.017
944,G,A1,HD G,MD G,0,0.1,0.017
945,G,A1,HD G,MD G,1,0.1,0.017
946,G,A1,HD G,MD G,2,0.1,0.017
947,G,A1,HD G,MD G,3,0.1,0.017
948,G,A1,HD G,MD Sh,0,0.1,0.017
949,G,A1,HD G,MD Sh,1,0.1,0.017
950,G,A1,HD G,MD Sh,2,0.1,0.017
951,G,A1,HD G,MD Sh,3,0.1,0.017
956,G,A1,HD G,LD G,0,0.1,0.017
957,G,A1,HD G,LD G,1,0.1,0.017
958,G,A1,HD G,LD G,2,0.1,0.017
959,G,A1,HD G,LD G,3,0.1,0.017
960,G,A1,HD G,LD Sh,0,0.1,0.017
961,G,A1,HD G,LD Sh,1,0.1,0.017
962,G,A1,HD G,LD Sh,2,0.1,0.017
963,G,A1,HD G,LD Sh,3,0.1,0.017
984,G,A1,HD Sh,MD G,0,0.1,0.017
985,G,A1,HD Sh,MD G,1,0.1,0.017
986,G,A1,HD Sh,MD G,2,0.1,0.017
987,G,A1,HD Sh,MD G,3,0.1,0.017
988,G,A1,HD Sh,MD Sh,0,0.1,0.017
989,G,A1,HD Sh,MD Sh,1,0.1,0.017
990,G,A1,HD Sh,MD Sh,2,0.1,0.017
991,G,A1,HD Sh,MD Sh,3,0.1,0.017
996,G,A1,HD Sh,LD G,0,0.1,0.017
997,G,A1,HD Sh,LD G,1,0.1,0.017
998,G,A1,HD Sh,LD G,2,0.1,0.017
999,G,A1,HD Sh,LD G,3,0.1,0.017
1000,G,A1,HD Sh,LD Sh,0,0.1,0.017
1001,G,A1,HD Sh,LD Sh,1,0.1,0.017
1002,G,A1,HD Sh,LD Sh,2,0.1,0.017
1003,G,A1,HD Sh,LD Sh,3,0.1,0.017
1056,G,A1,MD G,MD Sh,0,0.1,0.017
1057,G,A1,MD G,MD Sh,1,0.1,0.017
1058,G,A1,MD G,MD Sh,2,0.1,0.017
1059,G,A1,MD G,MD Sh,3,0.1,0.017
1064,G,A1,MD G,LD G,0,0.1,0.017
1065,G,A1,MD G,LD G,1,0.1,0.017
1066,G,A1,MD G,LD G,2,0.1,0.017
1067,G,A1,MD G,LD G,3,0.1,0.017
1068,G,A1,MD G,LD Sh,0,0.1,0.017
1069,G,A1,MD G,LD Sh,1,0.1,0.017
1070,G,A1,MD G,LD Sh,2,0.1,0.017
1071,G,A1,MD G,LD Sh,3,0.1,0.017
1092,G,A1,MD Sh,LD G,0,0.1,0.017
1093,G,A1,MD Sh,LD G,1,0.1,0.017
1094,G,A1,MD Sh,LD G,2,0.1,0.017
1095,G,A1,MD Sh,LD G,3,0.1,0.017
1096,G,A1,MD Sh,LD Sh,0,0.1,0.017
1097,G,A1,MD Sh,LD Sh,1,0.1,0.017
1098,G,A1,MD Sh,LD Sh,2,0.1,0.017
1099,G,A1,MD Sh,LD Sh,3,0.1,0.017
1140,G,A1,LD G,LD Sh,0,0.1,0.017
1141,G,A1,LD G,LD Sh,1,0.1,0.017
1142,G,A1,LD G,LD Sh,2,0.1,0.017
1143,G,A1,LD G,LD Sh,3,0.1,0.017
400,G,A1,Sh%,HD Sh%,0,0.091,0.017
401,G,A1,Sh%,HD Sh%,1,0.091,0.017
402,G,A1,Sh%,HD Sh%,2,0.091,0.017
403,G,A1,Sh%,HD Sh%,3,0.091,0.017
740,G,A1,P/GP,HD Sh%,0,-0.122,0.013
741,G,A1,P/GP,HD Sh%,1,-0.122,0.013
742,G,A1,P/GP,HD Sh%,2,-0.122,0.013
743,G,A1,P/GP,HD Sh%,3,-0.122,0.013
600,G,A1,A2/GP,xG,0,0.082,0.011
601,G,A1,A2/GP,xG,1,0.082,0.011
602,G,A1,A2/GP,xG,2,0.082,0.011
603,G,A1,A2/GP,xG,3,0.082,0.011
80,G,A1,A2,LD Sh%,0,0.076,0.01
81,G,A1,A2,LD Sh%,1,0.076,0.01
82,G,A1,A2,LD Sh%,2,0.076,0.01
83,G,A1,A2,LD Sh%,3,0.076,0.01
40,G,A1,A2,xG,0,-0.089,0.01
41,G,A1,A2,xG,1,-0.089,0.01
42,G,A1,A2,xG,2,-0.089,0.01
43,G,A1,A2,xG,3,-0.089,0.01
372,G,A1,Sh%,P1/GP,0,0.063,0.009
373,G,A1,Sh%,P1/GP,1,0.063,0.009
374,G,A1,Sh%,P1/GP,2,0.063,0.009
375,G,A1,Sh%,P1/GP,3,0.063,0.009
832,G,A1,Sh/GP,FOW%,0,0.104,0.008
833,G,A1,Sh/GP,FOW%,1,0.104,0.008
834,G,A1,Sh/GP,FOW%,2,0.104,0.008
835,G,A1,Sh/GP,FOW%,3,0.104,0.008
176,G,A1,P1,FOW,0,0.06,0.008
177,G,A1,P1,FOW,1,0.06,0.008
178,G,A1,P1,FOW,2,0.06,0.008
179,G,A1,P1,FOW,3,0.06,0.008
188,G,A1,P,Sh,0,-0.075,0.008
189,G,A1,P,Sh,1,-0.075,0.008
190,G,A1,P,Sh,2,-0.075,0.008
191,G,A1,P,Sh,3,-0.075,0.008
56,G,A1,A2,HD Sh%,0,-0.055,0.007
57,G,A1,A2,HD Sh%,1,-0.055,0.007
58,G,A1,A2,HD Sh%,2,-0.055,0.007
59,G,A1,A2,HD Sh%,3,-0.055,0.007
28,G,A1,A2,P1/GP,0,0.06,0.006
29,G,A1,A2,P1/GP,1,0.06,0.006
30,G,A1,A2,P1/GP,2,0.06,0.006
31,G,A1,A2,P1/GP,3,0.06,0.006
384,G,A1,Sh%,xG,0,0.046,0.006
385,G,A1,Sh%,xG,1,0.046,0.006
386,G,A1,Sh%,xG,2,0.046,0.006
387,G,A1,Sh%,xG,3,0.046,0.006
368,G,A1,Sh%,A2/GP,0,-0.045,0.006
369,G,A1,Sh%,A2/GP,1,-0.045,0.006
370,G,A1,Sh%,A2/GP,2,-0.045,0.006
371,G,A1,Sh%,A2/GP,3,-0.045,0.006
16,G,A1,A2,G/GP,0,0.06,0.005
17,G,A1,A2,G/GP,1,0.06,0.005
18,G,A1,A2,G/GP,2,0.06,0.005
19,G,A1,A2,G/GP,3,0.06,0.005
88,G,A1,A2,FOT,0,0.041,0.005
89,G,A1,A2,FOT,1,0.041,0.005
90,G,A1,A2,FOT,2,0.041,0.005
91,G,A1,A2,FOT,3,0.041,0.005
412,G,A1,Sh%,MD Sh%,0,-0.046,0.005
413,G,A1,Sh%,MD Sh%,1,-0.046,0.005
414,G,A1,Sh%,MD Sh%,2,-0.046,0.005
415,G,A1,Sh%,MD Sh%,3,-0.046,0.005
1196,G,A1,FOT,FOW%,0,0.055,0.002
1197,G,A1,FOT,FOW%,1,0.055,0.002
1198,G,A1,FOT,FOW%,2,0.055,0.002
1199,G,A1,FOT,FOW%,3,0.055,0.002
92,G,A1,A2,FOW%,0,0.032,0.001
93,G,A1,A2,FOW%,1,0.032,0.001
94,G,A1,A2,FOW%,2,0.032,0.001
95,G,A1,A2,FOW%,3,0.032,0.001
272,G,A1,P,FOW%,0,0.032,0.001
273,G,A1,P,FOW%,1,0.032,0.001
274,G,A1,P,FOW%,2,0.032,0.001
275,G,A1,P,FOW%,3,0.032,0.001
356,G,A1,Sh,FOW%,0,0.032,0.001
357,G,A1,Sh,FOW%,1,0.032,0.001
358,G,A1,Sh,FOW%,2,0.032,0.001
359,G,A1,Sh,FOW%,3,0.032,0.001
652,G,A1,A2/GP,FOW%,0,0.032,0.001
653,G,A1,A2/GP,FOW%,1,0.032,0.001
654,G,A1,A2/GP,FOW%,2,0.032,0.001
655,G,A1,A2/GP,FOW%,3,0.032,0.001
776,G,A1,P/GP,FOW%,0,0.032,0.001
777,G,A1,P/GP,FOW%,1,0.032,0.001
778,G,A1,P/GP,FOW%,2,0.032,0.001
779,G,A1,P/GP,FOW%,3,0.032,0.001
308,G,A1,Sh,xG/GP,0,0.022,0.001
309,G,A1,Sh,xG/GP,1,0.022,0.001
310,G,A1,Sh,xG/GP,2,0.022,0.001
311,G,A1,Sh,xG/GP,3,0.022,0.001
780,G,A1,Sh/GP,xG,0,-0.018,0.001
781,G,A1,Sh/GP,xG,1,-0.018,0.001
782,G,A1,Sh/GP,xG,2,-0.018,0.001
783,G,A1,Sh/GP,xG,3,-0.018,0.001
360,G,A1,Sh%,G/GP,0,-0.024,0.001
361,G,A1,Sh%,G/GP,1,-0.024,0.001
362,G,A1,Sh%,G/GP,2,-0.024,0.001
363,G,A1,Sh%,G/GP,3,-0.024,0.001
184,G,A1,P1,FOW%,0,0.008,0.0
185,G,A1,P1,FOW%,1,0.008,0.0
186,G,A1,P1,FOW%,2,0.008,0.0
187,G,A1,P1,FOW%,3,0.008,0.0
512,G,A1,G/GP,FOW%,0,0.008,0.0
513,G,A1,G/GP,FOW%,1,0.008,0.0
514,G,A1,G/GP,FOW%,2,0.008,0.0
515,G,A1,G/GP,FOW%,3,0.008,0.0
36,G,A1,A2,Sh/GP,0,-0.007,0.0
37,G,A1,A2,Sh/GP,1,-0.007,0.0
38,G,A1,A2,Sh/GP,2,-0.007,0.0
39,G,A1,A2,Sh/GP,3,-0.007,0.0
