,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
76,G,A1,A2,LD Sh,0,-0.38,0.381
77,G,A1,A2,LD Sh,1,-0.38,0.381
78,G,A1,A2,LD Sh,2,-0.38,0.381
79,G,A1,A2,LD Sh,3,-0.38,0.381
3696,G,P,P1/GP,P/GP,0,-0.395,0.381
3697,G,P,P1/GP,P/GP,1,-0.395,0.381
3698,G,P,P1/GP,P/GP,2,-0.395,0.381
3699,G,P,P1/GP,P/GP,3,-0.395,0.381
464,G,A1,G/GP,xG/GP,0,-0.368,0.38
465,G,A1,G/GP,xG/GP,1,-0.368,0.38
466,G,A1,G/GP,xG/GP,2,-0.368,0.38
467,G,A1,G/GP,xG/GP,3,-0.368,0.38
164,G,A1,P1,LD G,0,-0.385,0.38
165,G,A1,P1,LD G,1,-0.385,0.38
166,G,A1,P1,LD G,2,-0.385,0.38
167,G,A1,P1,LD G,3,-0.385,0.38
1224,G,A2,P1,P1/GP,0,0.402,0.378
1225,G,A2,P1,P1/GP,1,0.402,0.378
1226,G,A2,P1,P1/GP,2,0.402,0.378
1227,G,A2,P1,P1/GP,3,0.402,0.378
380,G,A1,Sh%,Sh/GP,0,-0.347,0.378
381,G,A1,Sh%,Sh/GP,1,-0.347,0.378
382,G,A1,Sh%,Sh/GP,2,-0.347,0.378
383,G,A1,Sh%,Sh/GP,3,-0.347,0.378
3816,G,P,P/GP,FOW%,0,0.416,0.377
3817,G,P,P/GP,FOW%,1,0.416,0.377
3818,G,P,P/GP,FOW%,2,0.416,0.377
3819,G,P,P/GP,FOW%,3,0.416,0.377
1364,G,A2,P,LD Sh%,0,0.381,0.377
1365,G,A2,P,LD Sh%,1,0.381,0.377
1366,G,A2,P,LD Sh%,2,0.381,0.377
1367,G,A2,P,LD Sh%,3,0.381,0.377
420,G,A1,Sh%,LD Sh,0,-0.306,0.377
421,G,A1,Sh%,LD Sh,1,-0.306,0.377
422,G,A1,Sh%,LD Sh,2,-0.306,0.377
423,G,A1,Sh%,LD Sh,3,-0.306,0.377
192,G,A1,P,Sh%,0,-0.32,0.377
193,G,A1,P,Sh%,1,-0.32,0.377
194,G,A1,P,Sh%,2,-0.32,0.377
195,G,A1,P,Sh%,3,-0.32,0.377
1212,G,A2,P1,G/GP,0,0.406,0.376
1213,G,A2,P1,G/GP,1,0.406,0.376
1214,G,A2,P1,G/GP,2,0.406,0.376
1215,G,A2,P1,G/GP,3,0.406,0.376
3720,G,P,P1/GP,HD Sh%,0,0.406,0.376
3721,G,P,P1/GP,HD Sh%,1,0.406,0.376
3722,G,P,P1/GP,HD Sh%,2,0.406,0.376
3723,G,P,P1/GP,HD Sh%,3,0.406,0.376
1228,G,A2,P1,P/GP,0,0.431,0.375
1229,G,A2,P1,P/GP,1,0.431,0.375
1230,G,A2,P1,P/GP,2,0.431,0.375
1231,G,A2,P1,P/GP,3,0.431,0.375
1760,G,A2,P1/GP,P/GP,0,0.431,0.375
1761,G,A2,P1/GP,P/GP,1,0.431,0.375
1762,G,A2,P1/GP,P/GP,2,0.431,0.375
1763,G,A2,P1/GP,P/GP,3,0.431,0.375
1836,G,A2,P/GP,HD G,0,0.431,0.375
1837,G,A2,P/GP,HD G,1,0.431,0.375
1838,G,A2,P/GP,HD G,2,0.431,0.375
1839,G,A2,P/GP,HD G,3,0.431,0.375
1840,G,A2,P/GP,HD Sh,0,0.431,0.375
1841,G,A2,P/GP,HD Sh,1,0.431,0.375
1842,G,A2,P/GP,HD Sh,2,0.431,0.375
1843,G,A2,P/GP,HD Sh,3,0.431,0.375
1848,G,A2,P/GP,MD G,0,0.431,0.375
1849,G,A2,P/GP,MD G,1,0.431,0.375
1850,G,A2,P/GP,MD G,2,0.431,0.375
1851,G,A2,P/GP,MD G,3,0.431,0.375
1852,G,A2,P/GP,MD Sh,0,0.431,0.375
1853,G,A2,P/GP,MD Sh,1,0.431,0.375
1854,G,A2,P/GP,MD Sh,2,0.431,0.375
1855,G,A2,P/GP,MD Sh,3,0.431,0.375
1860,G,A2,P/GP,LD G,0,0.431,0.375
1861,G,A2,P/GP,LD G,1,0.431,0.375
1862,G,A2,P/GP,LD G,2,0.431,0.375
1863,G,A2,P/GP,LD G,3,0.431,0.375
1864,G,A2,P/GP,LD Sh,0,0.431,0.375
1865,G,A2,P/GP,LD Sh,1,0.431,0.375
1866,G,A2,P/GP,LD Sh,2,0.431,0.375
1867,G,A2,P/GP,LD Sh,3,0.431,0.375
1464,G,A2,Sh%,G/GP,0,-0.347,0.375
1465,G,A2,Sh%,G/GP,1,-0.347,0.375
1466,G,A2,Sh%,G/GP,2,-0.347,0.375
1467,G,A2,Sh%,G/GP,3,-0.347,0.375
64,G,A1,A2,MD Sh,0,-0.387,0.375
65,G,A1,A2,MD Sh,1,-0.387,0.375
66,G,A1,A2,MD Sh,2,-0.387,0.375
67,G,A1,A2,MD Sh,3,-0.387,0.375
1824,G,A2,P/GP,Sh/GP,0,0.433,0.374
1825,G,A2,P/GP,Sh/GP,1,0.433,0.374
1826,G,A2,P/GP,Sh/GP,2,0.433,0.374
1827,G,A2,P/GP,Sh/GP,3,0.433,0.374
2756,G,P1,A2/GP,LD Sh%,0,0.433,0.374
2757,G,P1,A2/GP,LD Sh%,1,0.433,0.374
2758,G,P1,A2/GP,LD Sh%,2,0.433,0.374
2759,G,P1,A2/GP,LD Sh%,3,0.433,0.374
352,G,A1,Sh,FOT,0,-0.37,0.374
353,G,A1,Sh,FOT,1,-0.37,0.374
354,G,A1,Sh,FOT,2,-0.37,0.374
355,G,A1,Sh,FOT,3,-0.37,0.374
1264,G,A2,P1,MD Sh%,0,0.397,0.372
1265,G,A2,P1,MD Sh%,1,0.397,0.372
1266,G,A2,P1,MD Sh%,2,0.397,0.372
1267,G,A2,P1,MD Sh%,3,0.397,0.372
1796,G,A2,P1/GP,MD Sh%,0,0.397,0.372
1797,G,A2,P1/GP,MD Sh%,1,0.397,0.372
1798,G,A2,P1/GP,MD Sh%,2,0.397,0.372
1799,G,A2,P1/GP,MD Sh%,3,0.397,0.372
2744,G,P1,A2/GP,MD Sh%,0,0.397,0.372
2745,G,P1,A2/GP,MD Sh%,1,0.397,0.372
2746,G,P1,A2/GP,MD Sh%,2,0.397,0.372
2747,G,P1,A2/GP,MD Sh%,3,0.397,0.372
1528,G,A2,Sh%,LD Sh%,0,0.555,0.368
1529,G,A2,Sh%,LD Sh%,1,0.555,0.368
1530,G,A2,Sh%,LD Sh%,2,0.555,0.368
1531,G,A2,Sh%,LD Sh%,3,0.555,0.368
1748,G,A2,A2/GP,FOW,0,0.618,0.367
1749,G,A2,A2/GP,FOW,1,0.618,0.367
1750,G,A2,A2/GP,FOW,2,0.618,0.367
1751,G,A2,A2/GP,FOW,3,0.618,0.367
3960,G,P,xG/GP,LD Sh%,0,0.569,0.366
3961,G,P,xG/GP,LD Sh%,1,0.569,0.366
3962,G,P,xG/GP,LD Sh%,2,0.569,0.366
3963,G,P,xG/GP,LD Sh%,3,0.569,0.366
1288,G,A2,P1,FOW%,0,0.394,0.366
1289,G,A2,P1,FOW%,1,0.394,0.366
1290,G,A2,P1,FOW%,2,0.394,0.366
1291,G,A2,P1,FOW%,3,0.394,0.366
1496,G,A2,Sh%,HD G,0,0.394,0.366
1497,G,A2,Sh%,HD G,1,0.394,0.366
1498,G,A2,Sh%,HD G,2,0.394,0.366
1499,G,A2,Sh%,HD G,3,0.394,0.366
1500,G,A2,Sh%,HD Sh,0,0.394,0.366
1501,G,A2,Sh%,HD Sh,1,0.394,0.366
1502,G,A2,Sh%,HD Sh,2,0.394,0.366
1503,G,A2,Sh%,HD Sh,3,0.394,0.366
1508,G,A2,Sh%,MD G,0,0.394,0.366
1509,G,A2,Sh%,MD G,1,0.394,0.366
1510,G,A2,Sh%,MD G,2,0.394,0.366
1511,G,A2,Sh%,MD G,3,0.394,0.366
1512,G,A2,Sh%,MD Sh,0,0.394,0.366
1513,G,A2,Sh%,MD Sh,1,0.394,0.366
1514,G,A2,Sh%,MD Sh,2,0.394,0.366
1515,G,A2,Sh%,MD Sh,3,0.394,0.366
1520,G,A2,Sh%,LD G,0,0.394,0.366
1521,G,A2,Sh%,LD G,1,0.394,0.366
1522,G,A2,Sh%,LD G,2,0.394,0.366
1523,G,A2,Sh%,LD G,3,0.394,0.366
1524,G,A2,Sh%,LD Sh,0,0.394,0.366
1525,G,A2,Sh%,LD Sh,1,0.394,0.366
1526,G,A2,Sh%,LD Sh,2,0.394,0.366
1527,G,A2,Sh%,LD Sh,3,0.394,0.366
3440,G,P,Sh%,HD Sh%,0,-0.423,0.365
3441,G,P,Sh%,HD Sh%,1,-0.423,0.365
3442,G,P,Sh%,HD Sh%,2,-0.423,0.365
3443,G,P,Sh%,HD Sh%,3,-0.423,0.365
3160,G,P1,HD Sh%,FOW,0,-0.402,0.362
3161,G,P1,HD Sh%,FOW,1,-0.402,0.362
3162,G,P1,HD Sh%,FOW,2,-0.402,0.362
3163,G,P1,HD Sh%,FOW,3,-0.402,0.362
2148,G,A2,HD Sh%,FOW,0,0.777,0.36
2149,G,A2,HD Sh%,FOW,1,0.777,0.36
2150,G,A2,HD Sh%,FOW,2,0.777,0.36
2151,G,A2,HD Sh%,FOW,3,0.777,0.36
2328,G,P1,P,P/GP,0,0.393,0.358
2329,G,P1,P,P/GP,1,0.393,0.358
2330,G,P1,P,P/GP,2,0.393,0.358
2331,G,P1,P,P/GP,3,0.393,0.358
2156,G,A2,HD Sh%,FOW%,0,0.389,0.357
2157,G,A2,HD Sh%,FOW%,1,0.389,0.357
2158,G,A2,HD Sh%,FOW%,2,0.389,0.357
2159,G,A2,HD Sh%,FOW%,3,0.389,0.357
364,G,A1,Sh%,A1/GP,0,-0.305,0.357
365,G,A1,Sh%,A1/GP,1,-0.305,0.357
366,G,A1,Sh%,A1/GP,2,-0.305,0.357
367,G,A1,Sh%,A1/GP,3,-0.305,0.357
280,G,A1,Sh,G/GP,0,-0.402,0.357
281,G,A1,Sh,G/GP,1,-0.402,0.357
282,G,A1,Sh,G/GP,2,-0.402,0.357
283,G,A1,Sh,G/GP,3,-0.402,0.357
2480,G,P1,Sh%,A1/GP,0,0.4,0.354
2481,G,P1,Sh%,A1/GP,1,0.4,0.354
2482,G,P1,Sh%,A1/GP,2,0.4,0.354
2483,G,P1,Sh%,A1/GP,3,0.4,0.354
1952,G,A2,xG,HD Sh%,0,0.44,0.353
1953,G,A2,xG,HD Sh%,1,0.44,0.353
1954,G,A2,xG,HD Sh%,2,0.44,0.353
1955,G,A2,xG,HD Sh%,3,0.44,0.353
1928,G,A2,Sh/GP,FOW,0,-0.443,0.351
1929,G,A2,Sh/GP,FOW,1,-0.443,0.351
1930,G,A2,Sh/GP,FOW,2,-0.443,0.351
1931,G,A2,Sh/GP,FOW,3,-0.443,0.351
1468,G,A2,Sh%,A1/GP,0,-0.323,0.35
1469,G,A2,Sh%,A1/GP,1,-0.323,0.35
1470,G,A2,Sh%,A1/GP,2,-0.323,0.35
1471,G,A2,Sh%,A1/GP,3,-0.323,0.35
3424,G,P,Sh%,xG,0,-0.354,0.35
3425,G,P,Sh%,xG,1,-0.354,0.35
3426,G,P,Sh%,xG,2,-0.354,0.35
3427,G,P,Sh%,xG,3,-0.354,0.35
504,G,A1,G/GP,FOW,0,-0.362,0.35
505,G,A1,G/GP,FOW,1,-0.362,0.35
506,G,A1,G/GP,FOW,2,-0.362,0.35
507,G,A1,G/GP,FOW,3,-0.362,0.35
296,G,A1,Sh,P/GP,0,-0.366,0.343
297,G,A1,Sh,P/GP,1,-0.366,0.343
298,G,A1,Sh,P/GP,2,-0.366,0.343
299,G,A1,Sh,P/GP,3,-0.366,0.343
2028,G,A2,xG/GP,FOW,0,0.613,0.341
2029,G,A2,xG/GP,FOW,1,0.613,0.341
2030,G,A2,xG/GP,FOW,2,0.613,0.341
2031,G,A2,xG/GP,FOW,3,0.613,0.341
2032,G,A2,xG/GP,FOT,0,0.613,0.341
2033,G,A2,xG/GP,FOT,1,0.613,0.341
2034,G,A2,xG/GP,FOT,2,0.613,0.341
2035,G,A2,xG/GP,FOT,3,0.613,0.341
1784,G,A2,P1/GP,HD Sh%,0,0.4,0.341
1785,G,A2,P1/GP,HD Sh%,1,0.4,0.341
1786,G,A2,P1/GP,HD Sh%,2,0.4,0.341
1787,G,A2,P1/GP,HD Sh%,3,0.4,0.341
1900,G,A2,Sh/GP,HD Sh%,0,0.4,0.341
1901,G,A2,Sh/GP,HD Sh%,1,0.4,0.341
1902,G,A2,Sh/GP,HD Sh%,2,0.4,0.341
1903,G,A2,Sh/GP,HD Sh%,3,0.4,0.341
388,G,A1,Sh%,xG/GP,0,-0.342,0.341
389,G,A1,Sh%,xG/GP,1,-0.342,0.341
390,G,A1,Sh%,xG/GP,2,-0.342,0.341
391,G,A1,Sh%,xG/GP,3,-0.342,0.341
4236,G,P,FOT,FOW%,0,0.772,0.34
4237,G,P,FOT,FOW%,1,0.772,0.34
4238,G,P,FOT,FOW%,2,0.772,0.34
4239,G,P,FOT,FOW%,3,0.772,0.34
396,G,A1,Sh%,HD Sh,0,-0.288,0.34
397,G,A1,Sh%,HD Sh,1,-0.288,0.34
398,G,A1,Sh%,HD Sh,2,-0.288,0.34
399,G,A1,Sh%,HD Sh,3,-0.288,0.34
156,G,A1,P1,MD Sh,0,-0.363,0.34
157,G,A1,P1,MD Sh,1,-0.363,0.34
158,G,A1,P1,MD Sh,2,-0.363,0.34
159,G,A1,P1,MD Sh,3,-0.363,0.34
2544,G,P1,Sh%,FOW,0,-0.294,0.339
2545,G,P1,Sh%,FOW,1,-0.294,0.339
2546,G,P1,Sh%,FOW,2,-0.294,0.339
2547,G,P1,Sh%,FOW,3,-0.294,0.339
1964,G,A2,xG,MD Sh%,0,0.416,0.335
1965,G,A2,xG,MD Sh%,1,0.416,0.335
1966,G,A2,xG,MD Sh%,2,0.416,0.335
1967,G,A2,xG,MD Sh%,3,0.416,0.335
2568,G,P1,G/GP,P/GP,0,0.401,0.335
2569,G,P1,G/GP,P/GP,1,0.401,0.335
2570,G,P1,G/GP,P/GP,2,0.401,0.335
2571,G,P1,G/GP,P/GP,3,0.401,0.335
2808,G,P1,P1/GP,MD Sh%,0,0.401,0.335
2809,G,P1,P1/GP,MD Sh%,1,0.401,0.335
2810,G,P1,P1/GP,MD Sh%,2,0.401,0.335
2811,G,P1,P1/GP,MD Sh%,3,0.401,0.335
1704,G,A2,A2/GP,xG,0,0.441,0.334
1705,G,A2,A2/GP,xG,1,0.441,0.334
1706,G,A2,A2/GP,xG,2,0.441,0.334
1707,G,A2,A2/GP,xG,3,0.441,0.334
104,G,A1,P1,Sh%,0,-0.295,0.333
105,G,A1,P1,Sh%,1,-0.295,0.333
106,G,A1,P1,Sh%,2,-0.295,0.333
107,G,A1,P1,Sh%,3,-0.295,0.333
128,G,A1,P1,Sh/GP,0,-0.36,0.333
129,G,A1,P1,Sh/GP,1,-0.36,0.333
130,G,A1,P1,Sh/GP,2,-0.36,0.333
131,G,A1,P1,Sh/GP,3,-0.36,0.333
460,G,A1,G/GP,xG,0,-0.387,0.333
461,G,A1,G/GP,xG,1,-0.387,0.333
462,G,A1,G/GP,xG,2,-0.387,0.333
463,G,A1,G/GP,xG,3,-0.387,0.333
2636,G,P1,A1/GP,P1/GP,0,0.409,0.332
2637,G,P1,A1/GP,P1/GP,1,0.409,0.332
2638,G,P1,A1/GP,P1/GP,2,0.409,0.332
2639,G,P1,A1/GP,P1/GP,3,0.409,0.332
1632,G,A2,A1/GP,Sh/GP,0,0.406,0.332
1633,G,A2,A1/GP,Sh/GP,1,0.406,0.332
1634,G,A2,A1/GP,Sh/GP,2,0.406,0.332
1635,G,A2,A1/GP,Sh/GP,3,0.406,0.332
1832,G,A2,P/GP,xG/GP,0,0.406,0.332
1833,G,A2,P/GP,xG/GP,1,0.406,0.332
1834,G,A2,P/GP,xG/GP,2,0.406,0.332
1835,G,A2,P/GP,xG/GP,3,0.406,0.332
1940,G,A2,xG,xG/GP,0,-0.381,0.332
1941,G,A2,xG,xG/GP,1,-0.381,0.332
1942,G,A2,xG,xG/GP,2,-0.381,0.332
1943,G,A2,xG,xG/GP,3,-0.381,0.332
424,G,A1,Sh%,LD Sh%,0,-0.293,0.331
425,G,A1,Sh%,LD Sh%,1,-0.293,0.331
426,G,A1,Sh%,LD Sh%,2,-0.293,0.331
427,G,A1,Sh%,LD Sh%,3,-0.293,0.331
2856,G,P1,P/GP,HD Sh%,0,-0.389,0.331
2857,G,P1,P/GP,HD Sh%,1,-0.389,0.331
2858,G,P1,P/GP,HD Sh%,2,-0.389,0.331
2859,G,P1,P/GP,HD Sh%,3,-0.389,0.331
2076,G,A2,HD G,FOT,0,0.604,0.33
2077,G,A2,HD G,FOT,1,0.604,0.33
2078,G,A2,HD G,FOT,2,0.604,0.33
2079,G,A2,HD G,FOT,3,0.604,0.33
2116,G,A2,HD Sh,FOT,0,0.604,0.33
2117,G,A2,HD Sh,FOT,1,0.604,0.33
2118,G,A2,HD Sh,FOT,2,0.604,0.33
2119,G,A2,HD Sh,FOT,3,0.604,0.33
2184,G,A2,MD G,FOT,0,0.604,0.33
2185,G,A2,MD G,FOT,1,0.604,0.33
2186,G,A2,MD G,FOT,2,0.604,0.33
2187,G,A2,MD G,FOT,3,0.604,0.33
2212,G,A2,MD Sh,FOT,0,0.604,0.33
2213,G,A2,MD Sh,FOT,1,0.604,0.33
2214,G,A2,MD Sh,FOT,2,0.604,0.33
2215,G,A2,MD Sh,FOT,3,0.604,0.33
2256,G,A2,LD G,FOT,0,0.604,0.33
2257,G,A2,LD G,FOT,1,0.604,0.33
2258,G,A2,LD G,FOT,2,0.604,0.33
2259,G,A2,LD G,FOT,3,0.604,0.33
2272,G,A2,LD Sh,FOT,0,0.604,0.33
2273,G,A2,LD Sh,FOT,1,0.604,0.33
2274,G,A2,LD Sh,FOT,2,0.604,0.33
2275,G,A2,LD Sh,FOT,3,0.604,0.33
2676,G,P1,A1/GP,MD Sh%,0,0.406,0.33
2677,G,P1,A1/GP,MD Sh%,1,0.406,0.33
2678,G,P1,A1/GP,MD Sh%,2,0.406,0.33
2679,G,P1,A1/GP,MD Sh%,3,0.406,0.33
1436,G,A2,Sh,MD Sh%,0,0.377,0.329
1437,G,A2,Sh,MD Sh%,1,0.377,0.329
1438,G,A2,Sh,MD Sh%,2,0.377,0.329
1439,G,A2,Sh,MD Sh%,3,0.377,0.329
292,G,A1,Sh,P1/GP,0,-0.364,0.329
293,G,A1,Sh,P1/GP,1,-0.364,0.329
294,G,A1,Sh,P1/GP,2,-0.364,0.329
295,G,A1,Sh,P1/GP,3,-0.364,0.329
3780,G,P,P/GP,HD Sh%,0,-0.461,0.329
3781,G,P,P/GP,HD Sh%,1,-0.461,0.329
3782,G,P,P/GP,HD Sh%,2,-0.461,0.329
3783,G,P,P/GP,HD Sh%,3,-0.461,0.329
1932,G,A2,Sh/GP,FOT,0,-0.417,0.327
1933,G,A2,Sh/GP,FOT,1,-0.417,0.327
1934,G,A2,Sh/GP,FOT,2,-0.417,0.327
1935,G,A2,Sh/GP,FOT,3,-0.417,0.327
456,G,A1,G/GP,Sh/GP,0,-0.365,0.325
457,G,A1,G/GP,Sh/GP,1,-0.365,0.325
458,G,A1,G/GP,Sh/GP,2,-0.365,0.325
459,G,A1,G/GP,Sh/GP,3,-0.365,0.325
100,G,A1,P1,Sh,0,-0.359,0.323
101,G,A1,P1,Sh,1,-0.359,0.323
102,G,A1,P1,Sh,2,-0.359,0.323
103,G,A1,P1,Sh,3,-0.359,0.323
1608,G,A2,G/GP,FOW,0,-0.325,0.322
1609,G,A2,G/GP,FOW,1,-0.325,0.322
1610,G,A2,G/GP,FOW,2,-0.325,0.322
1611,G,A2,G/GP,FOW,3,-0.325,0.322
392,G,A1,Sh%,HD G,0,-0.279,0.32
393,G,A1,Sh%,HD G,1,-0.279,0.32
394,G,A1,Sh%,HD G,2,-0.279,0.32
395,G,A1,Sh%,HD G,3,-0.279,0.32
788,G,A1,Sh/GP,HD G,0,-0.345,0.319
789,G,A1,Sh/GP,HD G,1,-0.345,0.319
790,G,A1,Sh/GP,HD G,2,-0.345,0.319
791,G,A1,Sh/GP,HD G,3,-0.345,0.319
792,G,A1,Sh/GP,HD Sh,0,-0.345,0.319
793,G,A1,Sh/GP,HD Sh,1,-0.345,0.319
794,G,A1,Sh/GP,HD Sh,2,-0.345,0.319
795,G,A1,Sh/GP,HD Sh,3,-0.345,0.319
800,G,A1,Sh/GP,MD G,0,-0.345,0.319
801,G,A1,Sh/GP,MD G,1,-0.345,0.319
802,G,A1,Sh/GP,MD G,2,-0.345,0.319
803,G,A1,Sh/GP,MD G,3,-0.345,0.319
804,G,A1,Sh/GP,MD Sh,0,-0.345,0.319
805,G,A1,Sh/GP,MD Sh,1,-0.345,0.319
806,G,A1,Sh/GP,MD Sh,2,-0.345,0.319
807,G,A1,Sh/GP,MD Sh,3,-0.345,0.319
812,G,A1,Sh/GP,LD G,0,-0.345,0.319
813,G,A1,Sh/GP,LD G,1,-0.345,0.319
814,G,A1,Sh/GP,LD G,2,-0.345,0.319
815,G,A1,Sh/GP,LD G,3,-0.345,0.319
816,G,A1,Sh/GP,LD Sh,0,-0.345,0.319
817,G,A1,Sh/GP,LD Sh,1,-0.345,0.319
818,G,A1,Sh/GP,LD Sh,2,-0.345,0.319
819,G,A1,Sh/GP,LD Sh,3,-0.345,0.319
1180,G,A1,LD Sh%,FOT,0,0.627,0.317
1181,G,A1,LD Sh%,FOT,1,0.627,0.317
1182,G,A1,LD Sh%,FOT,2,0.627,0.317
1183,G,A1,LD Sh%,FOT,3,0.627,0.317
2564,G,P1,G/GP,P1/GP,0,0.407,0.316
2565,G,P1,G/GP,P1/GP,1,0.407,0.316
2566,G,P1,G/GP,P1/GP,2,0.407,0.316
2567,G,P1,G/GP,P1/GP,3,0.407,0.316
1572,G,A2,G/GP,HD G,0,0.372,0.316
1573,G,A2,G/GP,HD G,1,0.372,0.316
1574,G,A2,G/GP,HD G,2,0.372,0.316
1575,G,A2,G/GP,HD G,3,0.372,0.316
1576,G,A2,G/GP,HD Sh,0,0.372,0.316
1577,G,A2,G/GP,HD Sh,1,0.372,0.316
1578,G,A2,G/GP,HD Sh,2,0.372,0.316
1579,G,A2,G/GP,HD Sh,3,0.372,0.316
1584,G,A2,G/GP,MD G,0,0.372,0.316
1585,G,A2,G/GP,MD G,1,0.372,0.316
1586,G,A2,G/GP,MD G,2,0.372,0.316
1587,G,A2,G/GP,MD G,3,0.372,0.316
1588,G,A2,G/GP,MD Sh,0,0.372,0.316
1589,G,A2,G/GP,MD Sh,1,0.372,0.316
1590,G,A2,G/GP,MD Sh,2,0.372,0.316
1591,G,A2,G/GP,MD Sh,3,0.372,0.316
1596,G,A2,G/GP,LD G,0,0.372,0.316
1597,G,A2,G/GP,LD G,1,0.372,0.316
1598,G,A2,G/GP,LD G,2,0.372,0.316
1599,G,A2,G/GP,LD G,3,0.372,0.316
1600,G,A2,G/GP,LD Sh,0,0.372,0.316
1601,G,A2,G/GP,LD Sh,1,0.372,0.316
1602,G,A2,G/GP,LD Sh,2,0.372,0.316
1603,G,A2,G/GP,LD Sh,3,0.372,0.316
2228,G,A2,MD Sh%,LD Sh%,0,-0.354,0.316
2229,G,A2,MD Sh%,LD Sh%,1,-0.354,0.316
2230,G,A2,MD Sh%,LD Sh%,2,-0.354,0.316
2231,G,A2,MD Sh%,LD Sh%,3,-0.354,0.316
796,G,A1,Sh/GP,HD Sh%,0,-0.398,0.316
797,G,A1,Sh/GP,HD Sh%,1,-0.398,0.316
798,G,A1,Sh/GP,HD Sh%,2,-0.398,0.316
799,G,A1,Sh/GP,HD Sh%,3,-0.398,0.316
3860,G,P,Sh/GP,LD Sh%,0,0.399,0.315
3861,G,P,Sh/GP,LD Sh%,1,0.399,0.315
3862,G,P,Sh/GP,LD Sh%,2,0.399,0.315
3863,G,P,Sh/GP,LD Sh%,3,0.399,0.315
1188,G,A1,FOW,FOT,0,-0.436,0.315
1189,G,A1,FOW,FOT,1,-0.436,0.315
1190,G,A1,FOW,FOT,2,-0.436,0.315
1191,G,A1,FOW,FOT,3,-0.436,0.315
1452,G,A2,Sh,FOW,0,-0.37,0.313
1453,G,A2,Sh,FOW,1,-0.37,0.313
1454,G,A2,Sh,FOW,2,-0.37,0.313
1455,G,A2,Sh,FOW,3,-0.37,0.313
1980,G,A2,xG,FOW,0,0.607,0.311
1981,G,A2,xG,FOW,1,0.607,0.311
1982,G,A2,xG,FOW,2,0.607,0.311
1983,G,A2,xG,FOW,3,0.607,0.311
2664,G,P1,A1/GP,HD Sh%,0,0.403,0.311
2665,G,P1,A1/GP,HD Sh%,1,0.403,0.311
2666,G,P1,A1/GP,HD Sh%,2,0.403,0.311
2667,G,P1,A1/GP,HD Sh%,3,0.403,0.311
408,G,A1,Sh%,MD Sh,0,-0.289,0.311
409,G,A1,Sh%,MD Sh,1,-0.289,0.311
410,G,A1,Sh%,MD Sh,2,-0.289,0.311
411,G,A1,Sh%,MD Sh,3,-0.289,0.311
1040,G,A1,HD Sh%,LD Sh%,0,-0.38,0.311
1041,G,A1,HD Sh%,LD Sh%,1,-0.38,0.311
1042,G,A1,HD Sh%,LD Sh%,2,-0.38,0.311
1043,G,A1,HD Sh%,LD Sh%,3,-0.38,0.311
3416,G,P,Sh%,P/GP,0,-0.325,0.309
3417,G,P,Sh%,P/GP,1,-0.325,0.309
3418,G,P,Sh%,P/GP,2,-0.325,0.309
3419,G,P,Sh%,P/GP,3,-0.325,0.309
1308,G,A2,P,A2/GP,0,0.427,0.307
1309,G,A2,P,A2/GP,1,0.427,0.307
1310,G,A2,P,A2/GP,2,0.427,0.307
1311,G,A2,P,A2/GP,3,0.427,0.307
1772,G,A2,P1/GP,xG/GP,0,0.369,0.307
1773,G,A2,P1/GP,xG/GP,1,0.369,0.307
1774,G,A2,P1/GP,xG/GP,2,0.369,0.307
1775,G,A2,P1/GP,xG/GP,3,0.369,0.307
2720,G,P1,A2/GP,xG/GP,0,0.369,0.307
2721,G,P1,A2/GP,xG/GP,1,0.369,0.307
2722,G,P1,A2/GP,xG/GP,2,0.369,0.307
2723,G,P1,A2/GP,xG/GP,3,0.369,0.307
2572,G,P1,G/GP,Sh/GP,0,-0.351,0.307
2573,G,P1,G/GP,Sh/GP,1,-0.351,0.307
2574,G,P1,G/GP,Sh/GP,2,-0.351,0.307
2575,G,P1,G/GP,Sh/GP,3,-0.351,0.307
1700,G,A2,A2/GP,Sh/GP,0,0.477,0.305
1701,G,A2,A2/GP,Sh/GP,1,0.477,0.305
1702,G,A2,A2/GP,Sh/GP,2,0.477,0.305
1703,G,A2,A2/GP,Sh/GP,3,0.477,0.305
3420,G,P,Sh%,Sh/GP,0,0.372,0.305
3421,G,P,Sh%,Sh/GP,1,0.372,0.305
3422,G,P,Sh%,Sh/GP,2,0.372,0.305
3423,G,P,Sh%,Sh/GP,3,0.372,0.305
2964,G,P1,xG,HD Sh%,0,-0.427,0.305
2965,G,P1,xG,HD Sh%,1,-0.427,0.305
2966,G,P1,xG,HD Sh%,2,-0.427,0.305
2967,G,P1,xG,HD Sh%,3,-0.427,0.305
1220,G,A2,P1,A2/GP,0,0.429,0.3
1221,G,A2,P1,A2/GP,1,0.429,0.3
1222,G,A2,P1,A2/GP,2,0.429,0.3
1223,G,A2,P1,A2/GP,3,0.429,0.3
2404,G,P1,Sh,A2/GP,0,0.356,0.297
2405,G,P1,Sh,A2/GP,1,0.356,0.297
2406,G,P1,Sh,A2/GP,2,0.356,0.297
2407,G,P1,Sh,A2/GP,3,0.356,0.297
2760,G,P1,A2/GP,FOW,0,0.592,0.295
